Question,variable,choices/options,Results(mean/percentage),n_unweighted,population,subset_1_name,subset_1_val,select_type,level
What is the reason (specific HH member) dropped out?,dropout_reason,dropout_reason/at_realted_food,0.05,28,refugee,region,Tigray,select_multiple,Individual
What is the reason (specific HH member) dropped out?,dropout_reason,dropout_reason/at_realted_food,0.09,1,refugee,region,,select_multiple,Individual
What is the reason (specific HH member) dropped out?,dropout_reason,dropout_reason/migrated_to_other_country,0,1,refugee,region,Tigray,select_multiple,Individual
What is the reason (specific HH member) dropped out?,dropout_reason,dropout_reason/migrated_to_other_country,0,0,refugee,region,,select_multiple,Individual
What is the reason (specific HH member) dropped out?,dropout_reason,dropout_reason/bullying,0.01,3,refugee,region,Tigray,select_multiple,Individual
What is the reason (specific HH member) dropped out?,dropout_reason,dropout_reason/bullying,0,0,refugee,region,,select_multiple,Individual
What is the reason (specific HH member) dropped out?,dropout_reason,dropout_reason/service_provider_not_able_to_help_me_a_disability_able_realted_issue,0,0,refugee,region,Tigray,select_multiple,Individual
What is the reason (specific HH member) dropped out?,dropout_reason,dropout_reason/service_provider_not_able_to_help_me_a_disability_able_realted_issue,0,0,refugee,region,,select_multiple,Individual
What is the reason (specific HH member) dropped out?,dropout_reason,dropout_reason/school_do_not_accept_idp_due_to_capacity_shortage,0,0,refugee,region,Tigray,select_multiple,Individual
What is the reason (specific HH member) dropped out?,dropout_reason,dropout_reason/school_do_not_accept_idp_due_to_capacity_shortage,0,0,refugee,region,,select_multiple,Individual
What is the reason (specific HH member) dropped out?,dropout_reason,dropout_reason/school_do_not_accept_idp_children_due_to_policy,0,0,refugee,region,Tigray,select_multiple,Individual
What is the reason (specific HH member) dropped out?,dropout_reason,dropout_reason/school_do_not_accept_idp_children_due_to_policy,0,0,refugee,region,,select_multiple,Individual
What is the reason (specific HH member) dropped out?,dropout_reason,dropout_reason/discrimination_against_idp,0,0,refugee,region,Tigray,select_multiple,Individual
What is the reason (specific HH member) dropped out?,dropout_reason,dropout_reason/discrimination_against_idp,0,0,refugee,region,,select_multiple,Individual
What is the reason (specific HH member) dropped out?,dropout_reason,dropout_reason/other,0.58,340,refugee,region,Tigray,select_multiple,Individual
What is the reason (specific HH member) dropped out?,dropout_reason,dropout_reason/other,0,0,refugee,region,,select_multiple,Individual
What is the reason (specific HH member) dropped out?,dropout_reason,dropout_reason/dwta,0.02,8,refugee,region,Tigray,select_multiple,Individual
What is the reason (specific HH member) dropped out?,dropout_reason,dropout_reason/dwta,0,0,refugee,region,,select_multiple,Individual
What is the reason (specific HH member) dropped out?,dropout_reason,dropout_reason/dk,0.05,21,refugee,region,Tigray,select_multiple,Individual
What is the reason (specific HH member) dropped out?,dropout_reason,dropout_reason/dk,0.33,2,refugee,region,,select_multiple,Individual
What is the reason(s) for (specific HH member) not attending?,not_attending_reasons,not_attending_reasons/cannot_afford_school_fees,0,2,refugee,region,Tigray,select_multiple,Individual
What is the reason(s) for (specific HH member) not attending?,not_attending_reasons,not_attending_reasons/cannot_afford_school_fees,0.27,3,refugee,region,,select_multiple,Individual
What is the reason(s) for (specific HH member) not attending?,not_attending_reasons,not_attending_reasons/cannot_afford_education_realted_costs,0.02,17,refugee,region,Tigray,select_multiple,Individual
What is the reason(s) for (specific HH member) not attending?,not_attending_reasons,not_attending_reasons/cannot_afford_education_realted_costs,0.18,2,refugee,region,,select_multiple,Individual
What is the reason(s) for (specific HH member) not attending?,not_attending_reasons,not_attending_reasons/lack_of_feeding_realted_food,0.03,21,refugee,region,Tigray,select_multiple,Individual
What is the reason(s) for (specific HH member) not attending?,not_attending_reasons,not_attending_reasons/lack_of_feeding_realted_food,0.18,2,refugee,region,,select_multiple,Individual
What is the reason(s) for (specific HH member) not attending?,not_attending_reasons,not_attending_reasons/in_realted_in,0.02,12,refugee,region,Tigray,select_multiple,Individual
What is the reason(s) for (specific HH member) not attending?,not_attending_reasons,not_attending_reasons/in_realted_in,0,0,refugee,region,,select_multiple,Individual
What is the reason(s) for (specific HH member) not attending?,not_attending_reasons,not_attending_reasons/commuting_realted_commuting,0.01,4,refugee,region,Tigray,select_multiple,Individual
What is the reason(s) for (specific HH member) not attending?,not_attending_reasons,not_attending_reasons/commuting_realted_commuting,0.09,1,refugee,region,,select_multiple,Individual
What is the reason(s) for (specific HH member) not attending?,not_attending_reasons,not_attending_reasons/at_realted_while,0.01,4,refugee,region,Tigray,select_multiple,Individual
What is the reason(s) for (specific HH member) not attending?,not_attending_reasons,not_attending_reasons/at_realted_while,0,0,refugee,region,,select_multiple,Individual
What is the reason(s) for (specific HH member) not attending?,not_attending_reasons,not_attending_reasons/school_not_accessible,0.01,5,refugee,region,Tigray,select_multiple,Individual
What is the reason(s) for (specific HH member) not attending?,not_attending_reasons,not_attending_reasons/school_not_accessible,0,0,refugee,region,,select_multiple,Individual
What is the reason(s) for (specific HH member) not attending?,not_attending_reasons,not_attending_reasons/lack_of_teaching_realted_in,0.09,64,refugee,region,Tigray,select_multiple,Individual
What is the reason(s) for (specific HH member) not attending?,not_attending_reasons,not_attending_reasons/lack_of_teaching_realted_in,0.18,2,refugee,region,,select_multiple,Individual
What is the reason(s) for (specific HH member) not attending?,not_attending_reasons,not_attending_reasons/lack_learning_realted_materials,0.12,81,refugee,region,Tigray,select_multiple,Individual
What is the reason(s) for (specific HH member) not attending?,not_attending_reasons,not_attending_reasons/lack_learning_realted_materials,0.18,2,refugee,region,,select_multiple,Individual
What is the reason(s) for (specific HH member) not attending?,not_attending_reasons,not_attending_reasons/home_realted_at,0.03,24,refugee,region,Tigray,select_multiple,Individual
What is the reason(s) for (specific HH member) not attending?,not_attending_reasons,not_attending_reasons/home_realted_at,0,0,refugee,region,,select_multiple,Individual
What is the reason(s) for (specific HH member) not attending?,not_attending_reasons,not_attending_reasons/gold_realted_in,0.03,24,refugee,region,Tigray,select_multiple,Individual
What is the reason(s) for (specific HH member) not attending?,not_attending_reasons,not_attending_reasons/gold_realted_in,0,0,refugee,region,,select_multiple,Individual
What is the reason(s) for (specific HH member) not attending?,not_attending_reasons,not_attending_reasons/children_other_realted_income,0.03,21,refugee,region,Tigray,select_multiple,Individual
What is the reason(s) for (specific HH member) not attending?,not_attending_reasons,not_attending_reasons/children_other_realted_income,0,0,refugee,region,,select_multiple,Individual
What is the reason(s) for (specific HH member) not attending?,not_attending_reasons,not_attending_reasons/migrate_realted_to,0,0,refugee,region,Tigray,select_multiple,Individual
What is the reason(s) for (specific HH member) not attending?,not_attending_reasons,not_attending_reasons/migrate_realted_to,0,0,refugee,region,,select_multiple,Individual
What is the reason(s) for (specific HH member) not attending?,not_attending_reasons,not_attending_reasons/health_realted_mental,0,0,refugee,region,Tigray,select_multiple,Individual
What is the reason(s) for (specific HH member) not attending?,not_attending_reasons,not_attending_reasons/health_realted_mental,0,0,refugee,region,,select_multiple,Individual
What is the reason(s) for (specific HH member) not attending?,not_attending_reasons,not_attending_reasons/physical_realted_physical,0,3,refugee,region,Tigray,select_multiple,Individual
What is the reason(s) for (specific HH member) not attending?,not_attending_reasons,not_attending_reasons/physical_realted_physical,0.09,1,refugee,region,,select_multiple,Individual
What is the reason(s) for (specific HH member) not attending?,not_attending_reasons,not_attending_reasons/education_is_a_realted_for,0.01,4,refugee,region,Tigray,select_multiple,Individual
What is the reason(s) for (specific HH member) not attending?,not_attending_reasons,not_attending_reasons/education_is_a_realted_for,0,0,refugee,region,,select_multiple,Individual
What is the reason(s) for (specific HH member) not attending?,not_attending_reasons,not_attending_reasons/education_priorty_realted_for,0.02,11,refugee,region,Tigray,select_multiple,Individual
What is the reason(s) for (specific HH member) not attending?,not_attending_reasons,not_attending_reasons/education_priorty_realted_for,0,0,refugee,region,,select_multiple,Individual
What is the reason(s) for (specific HH member) not attending?,not_attending_reasons,not_attending_reasons/child_thinks_feels_overaged_for_the_level_overaged_realted_they,0.01,8,refugee,region,Tigray,select_multiple,Individual
What is the reason(s) for (specific HH member) not attending?,not_attending_reasons,not_attending_reasons/child_thinks_feels_overaged_for_the_level_overaged_realted_they,0,0,refugee,region,,select_multiple,Individual
What is the reason(s) for (specific HH member) not attending?,not_attending_reasons,not_attending_reasons/not_able_to_register_register_realted_in,0,2,refugee,region,Tigray,select_multiple,Individual
What is the reason(s) for (specific HH member) not attending?,not_attending_reasons,not_attending_reasons/not_able_to_register_register_realted_in,0,0,refugee,region,,select_multiple,Individual
What is the reason(s) for (specific HH member) not attending?,not_attending_reasons,not_attending_reasons/by_realted_by,0.01,9,refugee,region,Tigray,select_multiple,Individual
What is the reason(s) for (specific HH member) not attending?,not_attending_reasons,not_attending_reasons/by_realted_by,0,0,refugee,region,,select_multiple,Individual
What is the reason(s) for (specific HH member) not attending?,not_attending_reasons,not_attending_reasons/pregnancy_realted_pregnancy,0.03,21,refugee,region,Tigray,select_multiple,Individual
What is the reason(s) for (specific HH member) not attending?,not_attending_reasons,not_attending_reasons/pregnancy_realted_pregnancy,0,0,refugee,region,,select_multiple,Individual
What is the reason(s) for (specific HH member) not attending?,not_attending_reasons,not_attending_reasons/at_realted_food,0.05,32,refugee,region,Tigray,select_multiple,Individual
What is the reason(s) for (specific HH member) not attending?,not_attending_reasons,not_attending_reasons/at_realted_food,0,0,refugee,region,,select_multiple,Individual
What is the reason(s) for (specific HH member) not attending?,not_attending_reasons,not_attending_reasons/migrated_to_other_country,0,0,refugee,region,Tigray,select_multiple,Individual
What is the reason(s) for (specific HH member) not attending?,not_attending_reasons,not_attending_reasons/migrated_to_other_country,0,0,refugee,region,,select_multiple,Individual
What is the reason(s) for (specific HH member) not attending?,not_attending_reasons,not_attending_reasons/bullying,0,0,refugee,region,Tigray,select_multiple,Individual
What is the reason(s) for (specific HH member) not attending?,not_attending_reasons,not_attending_reasons/bullying,0,0,refugee,region,,select_multiple,Individual
What is the reason(s) for (specific HH member) not attending?,not_attending_reasons,not_attending_reasons/service_provider_not_able_to_help_me_a_disability_able_realted_issue,0,0,refugee,region,Tigray,select_multiple,Individual
